sample	ID	Region	Identity	Product	Organism
LS-55	NODE_4_length_604395_cov_79.6	BGC0000107: 144-6819	0.40844897594432417	['Polyketide']	Aspergillus nidulans FGSC A4
LS-55	NODE_4_length_604395_cov_79.6	BGC0001827: 0-43539	0.4592043145567745	['Polyketide']	Sarocladium sp. 'schorii'
LS-55	NODE_4_length_604395_cov_79.6	BGC0000154: 266-31301	0.4651682569966671	['Polyketide']	Talaromyces stipitatus ATCC 10500
LS-55	NODE_4_length_604395_cov_79.6	BGC0002483: 1330-45854	0.44286195759743435	['Polyketide']	Cladonia uncialis subsp. uncialis
LS-55	NODE_4_length_604395_cov_79.6	BGC0000027: 10301-76156	0.4785489993209146	['Polyketide']	Monascus pilosus
LS-55	NODE_4_length_604395_cov_79.6	BGC0000037: 0-7821	0.4413611929374029	['Polyketide']	Aspergillus nidulans FGSC A4
LS-55	NODE_4_length_604395_cov_79.6	BGC0002240: 96-11225	0.43018399288437476	['Polyketide']	Metarhizium anisopliae
LS-55	NODE_4_length_604395_cov_79.6	BGC0000284: 0-11949	0.40933550912807887	['Polyketide']	Azotobacter vinelandii DJ
LS-55	NODE_4_length_604395_cov_79.6	BGC0002191: 260-8785	0.4183787764709534	['Polyketide']	Fusarium graminearum PH-1
LS-55	NODE_4_length_604395_cov_79.6	BGC0001254: 82-7456	0.4137000565967187	['Polyketide']	Alternaria alternata
LS-55	NODE_4_length_604395_cov_79.6	BGC0002253: 0-33620	0.40977702529955856	['Polyketide']	Aspergillus sp. FM242
LS-55	NODE_4_length_604395_cov_79.6	BGC0002192: 0-9693	0.42211979182415743	['Polyketide']	fungal sp. No.14919
LS-55	NODE_4_length_604395_cov_79.6	BGC0002745: 541-30364	0.4179584181749426	['Polyketide']	Penicillium polonicum
LS-55	NODE_4_length_604395_cov_79.6	BGC0002161: 1109-36992	0.41455991536812	['Polyketide']	Pestalotiopsis fici W106-1
LS-55	NODE_4_length_604395_cov_79.6	BGC0001583: 3200-15837	0.4257889783866138	['Polyketide']	Escovopsis weberi
LS-55	NODE_4_length_604395_cov_79.6	BGC0002238: 216-10949	0.42129486592992904	['Polyketide']	Aspergillus oryzae RIB40
LS-55	NODE_4_length_604395_cov_79.6	BGC0001273: 0-5301	0.42129486592992904	['Polyketide']	Aspergillus ochraceus
LS-55	NODE_4_length_604395_cov_79.6	BGC0001068: 0-35628	0.420881053711368	['Terpene', 'Polyketide']	unidentified unclassified sequences.
LS-55	NODE_4_length_604395_cov_79.6	BGC0001244: 0-5358	0.4187981742969395	['Polyketide']	Parastagonospora nodorum
LS-55	NODE_4_length_604395_cov_79.6	BGC0002171: 8-7317	0.4179584181749426	['NRP', 'Polyketide']	Aspergillus niger ATCC 1015
LS-55	NODE_4_length_604395_cov_79.6	BGC0001400: 30-15436	0.4179584181749426	['Polyketide']	Aspergillus terreus NIH2624
LS-55	NODE_4_length_604395_cov_79.6	BGC0002275: 0-10320	0.4175370907392536	['NRP', 'Polyketide']	Aspergillus niger CBS 101883
LS-55	NODE_4_length_604395_cov_79.6	BGC0000030: 0-18435	0.416691493321005	['Polyketide']	Fusarium fujikuroi IMI 58289
LS-55	NODE_4_length_604395_cov_79.6	BGC0002255: 803-34333	0.46586387352955466	['Polyketide']	Ascomycota sp. F53
LS-55	NODE_4_length_604395_cov_79.6	BGC0002190: 548-34110	0.4655162133313014	['Polyketide']	Acremonium chrysogenum ATCC 11550
LS-55	NODE_4_length_604395_cov_79.6	BGC0001404: 0-28758	0.4641225769357183	['Polyketide']	Penicillium rubens Wisconsin 54-1255
LS-55	NODE_4_length_604395_cov_79.6	BGC0001998: 0-14131	0.41240228636695425	['Polyketide']	Aspergillus nidulans FGSC A4
LS-55	NODE_4_length_604395_cov_79.6	BGC0002538: 0-17732	0.4192166202343247	['Polyketide']	Chaetomium olivaceum
LS-55	NODE_4_length_604395_cov_79.6	BGC0000064: 0-11857	0.416691493321005	['NRP', 'Polyketide']	Fusarium verticillioides
LS-55	NODE_4_length_604395_cov_79.6	BGC0001268: 894-12763	0.41626720554579544	['NRP', 'Polyketide']	Fusarium fujikuroi
LS-55	NODE_4_length_604395_cov_79.6	BGC0001144: 0-15201	0.41963412277761947	['Polyketide']	Trichophyton tonsurans CBS 112818
LS-55	NODE_4_length_604395_cov_79.6	BGC0001872: 0-20491	0.41021738890123133	['Polyketide']	Xenorhabdus bovienii SS-2004
LS-55	NODE_4_length_604395_cov_79.6	BGC0000979: 0-6921	0.4217077759677249	['NRP', 'Polyketide']	Aphanizomenon sp. 10E9
LS-55	NODE_4_length_604395_cov_79.6	BGC0000980: 0-6921	0.4217077759677249	['NRP', 'Polyketide']	Aphanizomenon sp. 22D11
LS-55	NODE_4_length_604395_cov_79.6	BGC0001266: 10707-26494	0.41326854053120765	['Polyketide']	Cladonia grayi
LS-55	NODE_4_length_604395_cov_79.6	BGC0000140: 112-14048	0.42211979182415743	['Polyketide']	Streptomyces sp. 88-682
LS-55	NODE_8_length_457222_cov_78.3	BGC0000056: 2-6689	0.4792264217068962	['Polyketide']	Actinomadura verrucosospora
LS-55	NODE_8_length_457222_cov_78.3	BGC0000044: 0-21257	0.47446881621133885	['Polyketide']	Stigmatella aurantiaca DW4/3-1
LS-55	NODE_8_length_457222_cov_78.3	BGC0001909: 2476-67696	0.4686348988704058	['Polyketide']	Strobilurus tenacellus
LS-55	NODE_8_length_457222_cov_78.3	BGC0001219: 0-23500	0.4462067390357758	['Polyketide']	Chaetomium globosum CBS 148.51
LS-55	NODE_8_length_457222_cov_78.3	BGC0001264: 8442-40380	0.4741274927115149	['Polyketide']	Phoma betae
LS-55	NODE_8_length_457222_cov_78.3	BGC0000013: 0-7849	0.46828948668659065	['Polyketide']	Aspergillus nidulans FGSC A4
LS-55	NODE_8_length_457222_cov_78.3	BGC0000156: 500-13275	0.4669051112223658	['Polyketide']	Aspergillus niger
LS-55	NODE_8_length_457222_cov_78.3	BGC0002213: 0-33851	0.4609684222067722	['Polyketide']	Punctularia strigosozonata HHB-11173 SS5
LS-55	NODE_8_length_457222_cov_78.3	BGC0000041: 0-14402	0.4567193232509079	['Polyketide']	Pseudomonas syringae
LS-55	NODE_8_length_457222_cov_78.3	BGC0000107: 144-6819	0.45564859885439096	['Polyketide']	Aspergillus nidulans FGSC A4
LS-55	NODE_8_length_457222_cov_78.3	BGC0002175: 214-6865	0.45564859885439096	['Polyketide']	Aspergillus oryzae RIB40
LS-55	NODE_8_length_457222_cov_78.3	BGC0002301: 2654-19498	0.45564859885439096	['Polyketide']	Aschersonia paraphysata
LS-55	NODE_8_length_457222_cov_78.3	BGC0001284: 0-5292	0.4524144586629455	['Polyketide']	Parastagonospora nodorum SN15
LS-55	NODE_8_length_457222_cov_78.3	BGC0001257: 399-7066	0.4491450399371519	['Polyketide']	Nodulisporium sp. ATCC74245
LS-55	NODE_8_length_457222_cov_78.3	BGC0001906: 35-64276	0.4491450399371519	['Polyketide']	Daldinia eschscholzii IFB-TL01
LS-55	NODE_8_length_457222_cov_78.3	BGC0001258: 43-7265	0.44877945889681464	['Polyketide']	Glarea lozoyensis
LS-55	NODE_8_length_457222_cov_78.3	BGC0001583: 3200-15837	0.44804685666615485	['Polyketide']	Escovopsis weberi
LS-55	NODE_8_length_457222_cov_78.3	BGC0002253: 0-33620	0.4462067390357758	['Polyketide']	Aspergillus sp. FM242
LS-55	NODE_8_length_457222_cov_78.3	BGC0002507: 371-17726	0.4450965785650841	['Polyketide']	Chrysosporium merdarium
LS-55	NODE_8_length_457222_cov_78.3	BGC0001865: 0-36183	0.44211270367206834	['Polyketide']	Parastagonospora nodorum SN15
LS-55	NODE_8_length_457222_cov_78.3	BGC0001542: 0-22797	0.44211270367206834	['Polyketide']	Cercospora zeina
LS-55	NODE_8_length_457222_cov_78.3	BGC0002154: 337-7126	0.44098457850629286	['Polyketide']	Pyricularia oryzae 70-15
LS-55	NODE_8_length_457222_cov_78.3	BGC0002236: 673-11427	0.43947227253786675	['Polyketide']	Aspergillus oryzae RIB40
LS-55	NODE_8_length_457222_cov_78.3	BGC0000030: 0-18435	0.43947227253786675	['Polyketide']	Fusarium fujikuroi IMI 58289
LS-55	NODE_8_length_457222_cov_78.3	BGC0002515: 0-30087	0.4710455153540251	['Polyketide']	Ascochyta rabiei
LS-55	NODE_8_length_457222_cov_78.3	BGC0001254: 82-7456	0.49132550907978056	['Polyketide']	Alternaria alternata
LS-55	NODE_8_length_457222_cov_78.3	BGC0002258: 213-24781	0.48697353934063764	['Polyketide']	Aspergillus stellatus
LS-55	NODE_8_length_457222_cov_78.3	BGC0001252: 0-7958	0.4627239818296946	['Polyketide']	Alternaria alternata
LS-55	NODE_8_length_457222_cov_78.3	BGC0001886: 0-36704	0.4549327953351728	['Polyketide']	Claviceps purpurea 20.1
LS-55	NODE_8_length_457222_cov_78.3	BGC0001677: 0-23325	0.47344419634244883	['Polyketide']	Penicillium roqueforti
LS-55	NODE_8_length_457222_cov_78.3	BGC0002616: 0-23320	0.47344419634244883	['Polyketide']	Penicillium roqueforti
LS-55	NODE_8_length_457222_cov_78.3	BGC0001606: 0-22544	0.4662112409909863	['Polyketide']	Fusarium fujikuroi IMI 58289
LS-55	NODE_8_length_457222_cov_78.3	BGC0000161: 0-32759	0.45707545219286944	['Polyketide']	Aspergillus terreus NIH2624
LS-55	NODE_8_length_457222_cov_78.3	BGC0001998: 0-14131	0.47787087132476846	['Polyketide']	Aspergillus nidulans FGSC A4
LS-55	NODE_8_length_457222_cov_78.3	BGC0002238: 216-10949	0.47753153535622817	['Polyketide']	Aspergillus oryzae RIB40
LS-55	NODE_8_length_457222_cov_78.3	BGC0002240: 96-11225	0.47719201412691326	['Polyketide']	Metarhizium anisopliae
LS-55	NODE_8_length_457222_cov_78.3	BGC0001541: 36-42806	0.4462067390357758	['Polyketide']	Cercospora beticola
LS-55	NODE_8_length_457222_cov_78.3	BGC0000979: 0-6921	0.45991101259574035	['NRP', 'Polyketide']	Aphanizomenon sp. 10E9
LS-55	NODE_8_length_457222_cov_78.3	BGC0000980: 0-6921	0.45991101259574035	['NRP', 'Polyketide']	Aphanizomenon sp. 22D11
LS-55	NODE_8_length_457222_cov_78.3	BGC0002138: 0-9694	0.5170593267842217	['Polyketide']	Streptomyces albireticuli NRRL B-1670
LS-55	NODE_8_length_457222_cov_78.3	BGC0000099: 0-8104	0.47241758206610984	['Polyketide']	Talaromyces marneffei
LS-55	NODE_8_length_457222_cov_78.3	BGC0002191: 260-8785	0.46966955189988235	['Polyketide']	Fusarium graminearum PH-1
LS-55	NODE_8_length_457222_cov_78.3	BGC0002483: 1330-45854	0.45457428549253287	['Polyketide']	Cladonia uncialis subsp. uncialis
LS-55	NODE_8_length_457222_cov_78.3	BGC0000046: 1267-21753	0.4903224718465099	['Polyketide']	Alternaria brassicicola
LS-55	NODE_8_length_457222_cov_78.3	BGC0002194: 147-15389	0.476512403988251	['Polyketide']	Epicoccum nigrum
LS-55	NODE_8_length_457222_cov_78.3	BGC0002215: 0-31462	0.4436089950138749	['Polyketide']	Endocarpon pusillum Z07020
LS-55	NODE_8_length_457222_cov_78.3	BGC0001400: 30-15436	0.4637734017341469	['Polyketide']	Aspergillus terreus NIH2624
LS-55	NODE_8_length_457222_cov_78.3	BGC0002429: 0-14296	0.46061629908785057	['Terpene', 'Polyketide']	Colletotrichum higginsianum IMI 349063
LS-55	NODE_8_length_457222_cov_78.3	BGC0002709: 890-28246	0.4592043145567745	['Polyketide']	Fusarium graminearum PH-1
LS-55	NODE_8_length_457222_cov_78.3	BGC0002257: 1039-20720	0.45421536491367837	['Polyketide']	Xylaria schweinitzii
LS-55	NODE_11_length_421855_cov_77.6	BGC0000343: 1-6208	0.4265951619267079	['NRP']	Pseudomonas sp. J465
LS-55	NODE_11_length_421855_cov_77.6	BGC0001251: 1268-15341	0.43871253664578047	['NRP']	Epichloe festucae
LS-55	NODE_11_length_421855_cov_77.6	BGC0001250: 0-14073	0.43526281671361733	['NRP']	Epichloe festucae
LS-55	NODE_11_length_421855_cov_77.6	BGC0001893: 155-19434	0.4567193232509079	['Other']	Botrytis cinerea B05.10
LS-55	NODE_11_length_421855_cov_77.6	BGC0001609: 2099-26943	0.4217077759677249	['NRP']	Trichoderma virens Gv29-8
LS-55	NODE_11_length_421855_cov_77.6	BGC0002158: 177-13328	0.42129486592992904	['NRP', 'Polyketide']	Pyricularia oryzae 70-15
LS-55	NODE_11_length_421855_cov_77.6	BGC0002020: 1-4490	0.4175370907392536	['Saccharide', 'NRP']	Photorhabdus laumondii subsp. laumondii TTO1
LS-55	NODE_11_length_421855_cov_77.6	BGC0001528: 2981-16881	0.41455991536812	['Terpene']	Phoma betae
LS-55	NODE_11_length_421855_cov_77.6	BGC0001911: 591-10299	0.41413051166570236	['Terpene']	Streptomyces anulatus
LS-55	NODE_11_length_421855_cov_77.6	BGC0002173: 92-7542	0.41065661056490554	['Terpene', 'Saccharide']	Aspergillus fumigatus A1163
LS-55	NODE_11_length_421855_cov_77.6	BGC0001128: 35-15686	0.44583720239011077	['NRP']	Photorhabdus laumondii subsp. laumondii TTO1
LS-55	NODE_11_length_421855_cov_77.6	BGC0001135: 0-16848	0.44583720239011077	['NRP']	Xenorhabdus budapestensis
LS-55	NODE_11_length_421855_cov_77.6	BGC0001641: 0-49104	0.444353855627397	['NRP']	Photorhabdus laumondii subsp. laumondii TTO1
LS-55	NODE_11_length_421855_cov_77.6	BGC0001844: 234-20663	0.44398169496216755	['NRP']	Paraburkholderia rhizoxinica HKI 454
LS-55	NODE_11_length_421855_cov_77.6	BGC0002135: 0-11508	0.44098457850629286	['NRP']	Xenorhabdus bovienii SS-2004
LS-55	NODE_11_length_421855_cov_77.6	BGC0002286: 0-16374	0.4398512367710438	['NRP']	Photorhabdus laumondii subsp. laumondii TTO1
LS-55	NODE_11_length_421855_cov_77.6	BGC0001969: 0-7810	0.4383317541925318	['Terpene']	Talaromyces wortmannii
LS-55	NODE_11_length_421855_cov_77.6	BGC0001132: 0-12417	0.4364184770780596	['NRP']	Xenorhabdus nematophila ATCC 19061
LS-55	NODE_11_length_421855_cov_77.6	BGC0000669: 0-34330	0.4360339095255409	['Terpene']	Arabidopsis thaliana
LS-55	NODE_11_length_421855_cov_77.6	BGC0000286: 17-17862	0.4356486913303635	['Polyketide']	Streptomyces sp. KO-3988
LS-55	NODE_11_length_421855_cov_77.6	BGC0001758: 0-22977	0.43448907485981697	['NRP']	Paraburkholderia rhizoxinica HKI 454
LS-55	NODE_11_length_421855_cov_77.6	BGC0000357: 0-18536	0.43410119582301154	['NRP']	Penicillium rubens Wisconsin 54-1255
LS-55	NODE_11_length_421855_cov_77.6	BGC0001261: 987-14070	0.43410119582301154	['NRP']	Alternaria alternata
LS-55	NODE_11_length_421855_cov_77.6	BGC0001833: 14964-30015	0.4321514790331078	['NRP']	Burkholderia gladioli
LS-55	NODE_11_length_421855_cov_77.6	BGC0000900: 2044-8911	0.43136666092021825	['Other']	Aspergillus oryzae
LS-55	NODE_11_length_421855_cov_77.6	BGC0001240: 0-28516	0.4305789495624038	['NRP']	Metarhizium robertsii
LS-55	NODE_11_length_421855_cov_77.6	BGC0002518: 0-10561	0.4273981294606293	['NRP']	Pseudomonas sp. SZ57
LS-55	NODE_11_length_421855_cov_77.6	BGC0002157: 368-14413	0.4261924757145468	['NRP', 'Alkaloid']	Aspergillus flavus
LS-55	NODE_11_length_421855_cov_77.6	BGC0002071: 0-27266	0.42129486592992904	['NRP']	Pseudomonas sp. QS1027
LS-55	NODE_11_length_421855_cov_77.6	BGC0001825: 0-14850	0.4241667329454437	['NRP']	Xenorhabdus nematophila AN6/1
LS-55	NODE_11_length_421855_cov_77.6	BGC0000342: 1020-10416	0.4204663312331509	['NRP']	Fusarium equiseti
LS-55	NODE_11_length_421855_cov_77.6	BGC0002075: 0-3894	0.4187981742969395	['NRP', 'Alkaloid']	Pseudomonas fluorescens
LS-55	NODE_11_length_421855_cov_77.6	BGC0000670: 82-32651	0.4187981742969395	['Terpene']	Arabidopsis thaliana
LS-55	NODE_11_length_421855_cov_77.6	BGC0002437: 0-10596	0.4183787764709534	['NRP']	Thermoactinomyces sp. AS95
LS-55	NODE_11_length_421855_cov_77.6	BGC0001166: 0-15624	0.4183787764709534	['NRP']	Alternaria jesenskae
LS-55	NODE_11_length_421855_cov_77.6	BGC0002160: 880-28810	0.4305789495624038	['NRP']	Aspergillus flavus
LS-55	NODE_11_length_421855_cov_77.6	BGC0001873: 0-8606	0.4158419130427998	['NRP']	Xenorhabdus szentirmaii DSM 16338
LS-55	NODE_11_length_421855_cov_77.6	BGC0001527: 0-8170	0.41283595373477605	['Other']	Gelatoporia subvermispora
LS-55	NODE_11_length_421855_cov_77.6	BGC0001249: 663-5994	0.41196752847951973	['NRP']	Alternaria alternata
LS-55	NODE_11_length_421855_cov_77.6	BGC0001679: 12-12481	0.44098457850629286	['NRP']	Aspergillus nidulans FGSC A4
LS-55	NODE_11_length_421855_cov_77.6	BGC0000631: 1094-28776	0.4305789495624038	['Terpene']	Botrytis cinerea B05.10
LS-55	NODE_11_length_421855_cov_77.6	BGC0001768: 0-28114	0.41963412277761947	['NRP']	[Nectria] haematococca mpVI 77-13-4
LS-55	NODE_11_length_421855_cov_77.6	BGC0001315: 0-34908	0.4249795215257659	['Terpene']	Cucumis sativus
LS-55	NODE_11_length_421855_cov_77.6	BGC0002208: 764-29749	0.44951014686936636	['NRP']	Aspergillus ustus
LS-55	NODE_11_length_421855_cov_77.6	BGC0002017: 0-12514	0.4356486913303635	['NRP']	Nocardiopsis potens DSM 45234
LS-55	NODE_11_length_421855_cov_77.6	BGC0001699: 0-30427	0.4273981294606293	['NRP']	Aspergillus nidulans FGSC A4
LS-55	NODE_11_length_421855_cov_77.6	BGC0002716: 0-53197	0.44583720239011077	['NRP']	Photorhabdus laumondii subsp. laumondii
LS-55	NODE_11_length_421855_cov_77.6	BGC0001824: 0-17537	0.439092707621434	['NRP']	Xenorhabdus beddingii
LS-55	NODE_11_length_421855_cov_77.6	BGC0001365: 3-23781	0.42978829354292214	['NRP']	Claviceps purpurea 20.1
LS-55	NODE_11_length_421855_cov_77.6	BGC0001636: 2807-73774	0.42211979182415743	['NRP']	Curvularia clavata
LS-55	NODE_13_length_415045_cov_77.8	BGC0000853: 8-3345	0.4249795215257659	['Other']	Streptomyces anulatus
LS-55	NODE_13_length_415045_cov_77.8	BGC0002052: 188-3620	0.4233505531312202	['Other (Ectoine)']	Streptomyces sp.
LS-55	NODE_13_length_415045_cov_77.8	BGC0002382: 465-15791	0.43756833296427666	['RiPP']	Grimontia marina
LS-55	NODE_13_length_415045_cov_77.8	BGC0002683: 0-14011	0.436802399719611	['Other']	Nostoc sp. PCC 7120 = FACHB-418
LS-55	NODE_13_length_415045_cov_77.8	BGC0001488: 0-13752	0.43448907485981697	['Other']	Pseudomonas fluorescens WH6
LS-55	NODE_13_length_415045_cov_77.8	BGC0002633: 0-11574	0.43018399288437476	['Other']	Leptolyngbya sp. PCC 7376
LS-55	NODE_13_length_415045_cov_77.8	BGC0001811: 32-25672	0.43448907485981697	['Terpene']	Fusarium asiaticum
LS-55	NODE_13_length_415045_cov_77.8	BGC0000930: 2573-28230	0.4305789495624038	['Terpene']	Fusarium graminearum
LS-55	NODE_13_length_415045_cov_77.8	BGC0001599: 0-9373	0.4305789495624038	['NRP']	Burkholderia cenocepacia H111
LS-55	NODE_13_length_415045_cov_77.8	BGC0000684: 369-21746	0.5	['Polyketide']	Aspergillus nidulans FGSC A4
LS-55	NODE_13_length_415045_cov_77.8	BGC0002470: 0-31112	0.43097317008931685	['Other']	Synechococcus sp. PCC 7002
LS-55	NODE_13_length_415045_cov_77.8	BGC0000663: 0-13757	0.43947227253786675	['Terpene']	Streptomyces coelicolor A3(2)
LS-55	NODE_13_length_415045_cov_77.8	BGC0002535: 1708-15164	0.4217077759677249	['NRP']	Streptomyces celluloflavus
LS-55	NODE_13_length_415045_cov_77.8	BGC0001151: 0-19936	0.43487627984853067	['Other (Non-NRP beta-lactam)']	Streptomyces antibioticus
LS-55	NODE_13_length_415045_cov_77.8	BGC0001608: 93-46817	0.43136666092021825	['NRP']	[Polyangium] brachysporum
LS-55	NODE_13_length_415045_cov_77.8	BGC0001277: 621-57840	0.431759428453798	['Terpene']	Fusarium graminearum
LS-55	NODE_13_length_415045_cov_77.8	BGC0002675: 0-20254	0.4329334544275063	['Polyketide']	Pseudoalteromonas rubra
LS-55	NODE_13_length_415045_cov_77.8	BGC0002167: 0-15099	0.4379503548003344	['NRP']	Aspergillus flavus NRRL3357
LS-55	NODE_13_length_415045_cov_77.8	BGC0000258: 2-24341	0.43871253664578047	['Polyketide']	Serratia sp.
LS-55	NODE_13_length_415045_cov_77.8	BGC0000895: 2-11180	0.4179584181749426	['Other']	Lactobacillus plantarum subsp. plantarum
LS-55	NODE_13_length_415045_cov_77.8	BGC0000259: 167-24834	0.4356486913303635	['Polyketide']	Serratia marcescens
LS-55	NODE_13_length_415045_cov_77.8	BGC0000905: 1-16359	0.4149882772311155	['Other']	Heliobacillus mobilis
LS-55	NODE_13_length_415045_cov_77.8	BGC0001716: 0-43441	0.4115316700147884	['NRP']	Xenorhabdus nematophila AN6/1
LS-55	NODE_13_length_415045_cov_77.8	BGC0000716: 435-27161	0.4289946405296747	['Saccharide']	Streptomyces netropsis
LS-55	NODE_13_length_415045_cov_77.8	BGC0001340: 1840-51432	0.4462067390357758	['Polyketide']	Byssochlamys fulva
LS-55	NODE_13_length_415045_cov_77.8	BGC0000715: 0-17984	0.44211270367206834	['Saccharide']	Streptomyces spectabilis
LS-55	NODE_13_length_415045_cov_77.8	BGC0000260: 853-35060	0.44323575087389755	['Polyketide']	Hahella chejuensis KCTC 2396
LS-55	NODE_13_length_415045_cov_77.8	BGC0001791: 0-30193	0.43136666092021825	['NRP']	Gynuella sunshinyii YC6258
LS-55	NODE_13_length_415045_cov_77.8	BGC0002492: 0-13803	0.41413051166570236	['NRP']	Myxococcus xanthus DK 1622
LS-55	NODE_13_length_415045_cov_77.8	BGC0000283: 143-45325	0.43410119582301154	['Other (Cyclitol)']	Actinomyces sp. Lu 9419
LS-55	NODE_13_length_415045_cov_77.8	BGC0000425: 19-69722	0.4305789495624038	['NRP']	Pseudomonas sp. CMR12a
LS-55	NODE_13_length_415045_cov_77.8	BGC0000723: 1114-36970	0.43871253664578047	['Other (Cyclitol)', 'Saccharide']	Streptomyces hygroscopicus subsp. limoneus
LS-55	NODE_13_length_415045_cov_77.8	BGC0002491: 0-17030	0.40977702529955856	['NRP']	Pseudoalteromonas piscicida
LS-55	NODE_13_length_415045_cov_77.8	BGC0000329: 485-21536	0.43410119582301154	['NRP']	Pseudomonas corrugata
LS-55	NODE_13_length_415045_cov_77.8	BGC0001987: 0-14689	0.4175370907392536	['Polyketide']	Pseudomonas koreensis
LS-55	NODE_13_length_415045_cov_77.8	BGC0001345: 193-19653	0.4192166202343247	['NRP']	Stigmatella aurantiaca Sg a15
LS-55	NODE_13_length_415045_cov_77.8	BGC0001711: 0-55238	0.4253846627454299	['NRP', 'Polyketide']	Burkholderia pyrrocinia
LS-55	NODE_13_length_415045_cov_77.8	BGC0000722: 1394-44423	0.43871253664578047	['Other (Cyclitol)', 'Saccharide']	Streptomyces hygroscopicus subsp. jinggangensis
LS-55	NODE_13_length_415045_cov_77.8	BGC0002556: 1223-41553	0.4379503548003344	['Alkaloid']	Streptomyces sp.
LS-55	NODE_13_length_415045_cov_77.8	BGC0002433: 0-61821	0.4257889783866138	['NRP']	Azotobacter vinelandii DJ
LS-55	NODE_13_length_415045_cov_77.8	BGC0001797: 0-22234	0.4325428189463254	['RiPP']	Streptomyces anulatus
LS-55	NODE_13_length_415045_cov_77.8	BGC0001902: 871-37015	0.5086744909202194	['NRP', 'Polyketide']	Myxococcus virescens
LS-55	NODE_13_length_415045_cov_77.8	BGC0002422: 0-43841	0.431759428453798	['NRP']	Pseudomonas thivervalensis
LS-55	NODE_13_length_415045_cov_77.8	BGC0001752: 0-39092	0.4289946405296747	['NRP']	Streptomyces sp. MBT76
LS-55	NODE_13_length_415045_cov_77.8	BGC0001387: 150-29437	0.40889282963454704	['Other']	Streptomyces calvus
LS-55	NODE_13_length_415045_cov_77.8	BGC0000330: 0-36362	0.4289946405296747	['NRP']	Cupriavidus necator H16
LS-55	NODE_13_length_415045_cov_77.8	BGC0002381: 1047-33939	0.4285966735399661	['Alkaloid', 'Polyketide']	Streptomyces albus subsp. albus
